02-06 01:48:30 INFO  epoch 0/121, 2000/56954, lr:0.0005, loss:15.095092
02-06 03:32:10 INFO  epoch 22/121, 52000/56954, lr:0.00044779349536693913, loss:1.747631
02-06 03:32:16 INFO  epoch 22/121, 54000/56954, lr:0.00044779349536693913, loss:1.747548
02-06 03:32:24 INFO  epoch 22/121, 56000/56954, lr:0.00044779349536693913, loss:1.747430
02-06 03:32:27 INFO  epoch 22/121, 56954/56954, lr:0.00044779349536693913, loss:1.747320
02-06 03:33:25 INFO  epoch 23/121, 2000/56954, lr:0.00044555452789010443, loss:1.742133
02-06 03:33:32 INFO  epoch 23/121, 4000/56954, lr:0.00044555452789010443, loss:1.743442
02-06 03:33:38 INFO  epoch 23/121, 6000/56954, lr:0.00044555452789010443, loss:1.742734
02-06 03:33:45 INFO  epoch 23/121, 8000/56954, lr:0.00044555452789010443, loss:1.742352
02-06 03:33:51 INFO  epoch 23/121, 10000/56954, lr:0.00044555452789010443, loss:1.741453
02-06 03:33:56 INFO  epoch 23/121, 12000/56954, lr:0.00044555452789010443, loss:1.740399
02-06 03:34:03 INFO  epoch 23/121, 14000/56954, lr:0.00044555452789010443, loss:1.739922
02-06 03:34:09 INFO  epoch 23/121, 16000/56954, lr:0.00044555452789010443, loss:1.739409
02-06 03:34:15 INFO  epoch 23/121, 18000/56954, lr:0.00044555452789010443, loss:1.739628
02-06 03:34:22 INFO  epoch 23/121, 20000/56954, lr:0.00044555452789010443, loss:1.739110
02-06 03:34:29 INFO  epoch 23/121, 22000/56954, lr:0.00044555452789010443, loss:1.738633
02-06 03:34:35 INFO  epoch 23/121, 24000/56954, lr:0.00044555452789010443, loss:1.739026
02-06 03:34:41 INFO  epoch 23/121, 26000/56954, lr:0.00044555452789010443, loss:1.738751
02-06 03:34:48 INFO  epoch 23/121, 28000/56954, lr:0.00044555452789010443, loss:1.738459
02-06 03:34:54 INFO  epoch 23/121, 30000/56954, lr:0.00044555452789010443, loss:1.738145
02-06 03:35:00 INFO  epoch 23/121, 32000/56954, lr:0.00044555452789010443, loss:1.738173
02-06 03:35:07 INFO  epoch 23/121, 34000/56954, lr:0.00044555452789010443, loss:1.737915
02-06 03:35:13 INFO  epoch 23/121, 36000/56954, lr:0.00044555452789010443, loss:1.737645
02-06 03:35:19 INFO  epoch 23/121, 38000/56954, lr:0.00044555452789010443, loss:1.737607
02-06 03:35:26 INFO  epoch 23/121, 40000/56954, lr:0.00044555452789010443, loss:1.737164
02-06 03:35:32 INFO  epoch 23/121, 42000/56954, lr:0.00044555452789010443, loss:1.736804
02-06 03:35:39 INFO  epoch 23/121, 44000/56954, lr:0.00044555452789010443, loss:1.736560
02-06 03:35:45 INFO  epoch 23/121, 46000/56954, lr:0.00044555452789010443, loss:1.736304
02-06 03:35:51 INFO  epoch 23/121, 48000/56954, lr:0.00044555452789010443, loss:1.736099
02-06 03:35:58 INFO  epoch 23/121, 50000/56954, lr:0.00044555452789010443, loss:1.735880
02-06 03:36:05 INFO  epoch 23/121, 52000/56954, lr:0.00044555452789010443, loss:1.735622
02-06 03:36:11 INFO  epoch 23/121, 54000/56954, lr:0.00044555452789010443, loss:1.735452
02-06 03:36:18 INFO  epoch 23/121, 56000/56954, lr:0.00044555452789010443, loss:1.735329
02-06 03:36:21 INFO  epoch 23/121, 56954/56954, lr:0.00044555452789010443, loss:1.735355
02-06 03:37:16 INFO  epoch 24/121, 2000/56954, lr:0.0004433267552506539, loss:1.728978
02-06 03:37:22 INFO  epoch 24/121, 4000/56954, lr:0.0004433267552506539, loss:1.729237
02-06 03:37:28 INFO  epoch 24/121, 6000/56954, lr:0.0004433267552506539, loss:1.725636
02-06 03:37:34 INFO  epoch 24/121, 8000/56954, lr:0.0004433267552506539, loss:1.726116
02-06 03:37:40 INFO  epoch 24/121, 10000/56954, lr:0.0004433267552506539, loss:1.726603
02-06 03:37:46 INFO  epoch 24/121, 12000/56954, lr:0.0004433267552506539, loss:1.726863
02-06 03:37:53 INFO  epoch 24/121, 14000/56954, lr:0.0004433267552506539, loss:1.726398
02-06 03:37:59 INFO  epoch 24/121, 16000/56954, lr:0.0004433267552506539, loss:1.726506
02-06 03:38:05 INFO  epoch 24/121, 18000/56954, lr:0.0004433267552506539, loss:1.725801
02-06 03:38:11 INFO  epoch 24/121, 20000/56954, lr:0.0004433267552506539, loss:1.725825
02-06 03:38:17 INFO  epoch 24/121, 22000/56954, lr:0.0004433267552506539, loss:1.725650
02-06 03:38:23 INFO  epoch 24/121, 24000/56954, lr:0.0004433267552506539, loss:1.725888
02-06 03:38:29 INFO  epoch 24/121, 26000/56954, lr:0.0004433267552506539, loss:1.725725
02-06 03:38:34 INFO  epoch 24/121, 28000/56954, lr:0.0004433267552506539, loss:1.725757
02-06 03:38:40 INFO  epoch 24/121, 30000/56954, lr:0.0004433267552506539, loss:1.725284
02-06 03:38:46 INFO  epoch 24/121, 32000/56954, lr:0.0004433267552506539, loss:1.725438
02-06 03:38:52 INFO  epoch 24/121, 34000/56954, lr:0.0004433267552506539, loss:1.725060
02-06 03:38:59 INFO  epoch 24/121, 36000/56954, lr:0.0004433267552506539, loss:1.724774
02-06 03:39:05 INFO  epoch 24/121, 38000/56954, lr:0.0004433267552506539, loss:1.724818
02-06 03:39:10 INFO  epoch 24/121, 40000/56954, lr:0.0004433267552506539, loss:1.724738
02-06 03:39:17 INFO  epoch 24/121, 42000/56954, lr:0.0004433267552506539, loss:1.724732
02-06 03:39:24 INFO  epoch 24/121, 44000/56954, lr:0.0004433267552506539, loss:1.724569
02-06 03:39:30 INFO  epoch 24/121, 46000/56954, lr:0.0004433267552506539, loss:1.724304
02-06 03:39:36 INFO  epoch 24/121, 48000/56954, lr:0.0004433267552506539, loss:1.724219
02-06 03:39:41 INFO  epoch 24/121, 50000/56954, lr:0.0004433267552506539, loss:1.724245
02-06 03:39:47 INFO  epoch 24/121, 52000/56954, lr:0.0004433267552506539, loss:1.723985
02-06 03:39:53 INFO  epoch 24/121, 54000/56954, lr:0.0004433267552506539, loss:1.723787
02-06 03:40:00 INFO  epoch 24/121, 56000/56954, lr:0.0004433267552506539, loss:1.723756
02-06 03:40:03 INFO  epoch 24/121, 56954/56954, lr:0.0004433267552506539, loss:1.723522
02-06 03:40:59 INFO  epoch 25/121, 2000/56954, lr:0.00044111012147440067, loss:1.721930
02-06 03:41:07 INFO  epoch 25/121, 4000/56954, lr:0.00044111012147440067, loss:1.722078
02-06 03:41:15 INFO  epoch 25/121, 6000/56954, lr:0.00044111012147440067, loss:1.719950
02-06 03:41:20 INFO  epoch 25/121, 8000/56954, lr:0.00044111012147440067, loss:1.718757
02-06 03:41:26 INFO  epoch 25/121, 10000/56954, lr:0.00044111012147440067, loss:1.718744
02-06 03:41:33 INFO  epoch 25/121, 12000/56954, lr:0.00044111012147440067, loss:1.719105
02-06 03:41:39 INFO  epoch 25/121, 14000/56954, lr:0.00044111012147440067, loss:1.717943
02-06 03:41:45 INFO  epoch 25/121, 16000/56954, lr:0.00044111012147440067, loss:1.717799
02-06 03:41:53 INFO  epoch 25/121, 18000/56954, lr:0.00044111012147440067, loss:1.717431
02-06 03:42:00 INFO  epoch 25/121, 20000/56954, lr:0.00044111012147440067, loss:1.716886
02-06 03:42:07 INFO  epoch 25/121, 22000/56954, lr:0.00044111012147440067, loss:1.716048
02-06 03:42:14 INFO  epoch 25/121, 24000/56954, lr:0.00044111012147440067, loss:1.715970
02-06 03:42:20 INFO  epoch 25/121, 26000/56954, lr:0.00044111012147440067, loss:1.715475
02-06 03:42:26 INFO  epoch 25/121, 28000/56954, lr:0.00044111012147440067, loss:1.715482
02-06 03:42:32 INFO  epoch 25/121, 30000/56954, lr:0.00044111012147440067, loss:1.715164
02-06 03:42:37 INFO  epoch 25/121, 32000/56954, lr:0.00044111012147440067, loss:1.714980
02-06 03:42:43 INFO  epoch 25/121, 34000/56954, lr:0.00044111012147440067, loss:1.714886
02-06 03:42:51 INFO  epoch 25/121, 36000/56954, lr:0.00044111012147440067, loss:1.715001
02-06 03:42:58 INFO  epoch 25/121, 38000/56954, lr:0.00044111012147440067, loss:1.714333
02-06 03:43:04 INFO  epoch 25/121, 40000/56954, lr:0.00044111012147440067, loss:1.713909
02-06 03:43:10 INFO  epoch 25/121, 42000/56954, lr:0.00044111012147440067, loss:1.713709
02-06 03:43:16 INFO  epoch 25/121, 44000/56954, lr:0.00044111012147440067, loss:1.713696
02-06 03:43:22 INFO  epoch 25/121, 46000/56954, lr:0.00044111012147440067, loss:1.713454
02-06 03:43:28 INFO  epoch 25/121, 48000/56954, lr:0.00044111012147440067, loss:1.713174
02-06 03:43:34 INFO  epoch 25/121, 50000/56954, lr:0.00044111012147440067, loss:1.712927
02-06 03:43:40 INFO  epoch 25/121, 52000/56954, lr:0.00044111012147440067, loss:1.712918
02-06 03:43:45 INFO  epoch 25/121, 54000/56954, lr:0.00044111012147440067, loss:1.712773
02-06 03:43:51 INFO  epoch 25/121, 56000/56954, lr:0.00044111012147440067, loss:1.712574
02-06 03:43:54 INFO  epoch 25/121, 56954/56954, lr:0.00044111012147440067, loss:1.712612
02-06 03:44:54 INFO  epoch 26/121, 2000/56954, lr:0.00043890457086702867, loss:1.702974
02-06 03:45:01 INFO  epoch 26/121, 4000/56954, lr:0.00043890457086702867, loss:1.703492
02-06 03:45:08 INFO  epoch 26/121, 6000/56954, lr:0.00043890457086702867, loss:1.704912
02-06 03:45:16 INFO  epoch 26/121, 8000/56954, lr:0.00043890457086702867, loss:1.704134
02-06 03:45:23 INFO  epoch 26/121, 10000/56954, lr:0.00043890457086702867, loss:1.702862
02-06 03:45:30 INFO  epoch 26/121, 12000/56954, lr:0.00043890457086702867, loss:1.702600
02-06 03:45:36 INFO  epoch 26/121, 14000/56954, lr:0.00043890457086702867, loss:1.704580
02-06 03:45:42 INFO  epoch 26/121, 16000/56954, lr:0.00043890457086702867, loss:1.704333
02-06 03:45:48 INFO  epoch 26/121, 18000/56954, lr:0.00043890457086702867, loss:1.704083
02-06 03:45:53 INFO  epoch 26/121, 20000/56954, lr:0.00043890457086702867, loss:1.703750
02-06 03:45:59 INFO  epoch 26/121, 22000/56954, lr:0.00043890457086702867, loss:1.703943
02-06 03:46:06 INFO  epoch 26/121, 24000/56954, lr:0.00043890457086702867, loss:1.703922
02-06 03:46:13 INFO  epoch 26/121, 26000/56954, lr:0.00043890457086702867, loss:1.703584
02-06 03:46:21 INFO  epoch 26/121, 28000/56954, lr:0.00043890457086702867, loss:1.703913
02-06 03:46:28 INFO  epoch 26/121, 30000/56954, lr:0.00043890457086702867, loss:1.703319
02-06 03:46:35 INFO  epoch 26/121, 32000/56954, lr:0.00043890457086702867, loss:1.703021
02-06 03:46:43 INFO  epoch 26/121, 34000/56954, lr:0.00043890457086702867, loss:1.702910
02-06 03:46:50 INFO  epoch 26/121, 36000/56954, lr:0.00043890457086702867, loss:1.702909
02-06 03:46:58 INFO  epoch 26/121, 38000/56954, lr:0.00043890457086702867, loss:1.703053
02-06 03:47:05 INFO  epoch 26/121, 40000/56954, lr:0.00043890457086702867, loss:1.702967
02-06 03:47:12 INFO  epoch 26/121, 42000/56954, lr:0.00043890457086702867, loss:1.703074
02-06 03:47:20 INFO  epoch 26/121, 44000/56954, lr:0.00043890457086702867, loss:1.702824
02-06 03:47:27 INFO  epoch 26/121, 46000/56954, lr:0.00043890457086702867, loss:1.702512
02-06 03:47:33 INFO  epoch 26/121, 48000/56954, lr:0.00043890457086702867, loss:1.702466
02-06 03:47:40 INFO  epoch 26/121, 50000/56954, lr:0.00043890457086702867, loss:1.702231
02-06 03:47:48 INFO  epoch 26/121, 52000/56954, lr:0.00043890457086702867, loss:1.701976
02-06 03:47:55 INFO  epoch 26/121, 54000/56954, lr:0.00043890457086702867, loss:1.701865
02-06 03:48:01 INFO  epoch 26/121, 56000/56954, lr:0.00043890457086702867, loss:1.701634
02-06 03:48:04 INFO  epoch 26/121, 56954/56954, lr:0.00043890457086702867, loss:1.701517
02-06 03:49:22 INFO  epoch 27/121, 2000/56954, lr:0.0004367100480126935, loss:1.694705
02-06 03:49:27 INFO  epoch 27/121, 4000/56954, lr:0.0004367100480126935, loss:1.697252
02-06 03:49:33 INFO  epoch 27/121, 6000/56954, lr:0.0004367100480126935, loss:1.695358
02-06 03:49:39 INFO  epoch 27/121, 8000/56954, lr:0.0004367100480126935, loss:1.695034
02-06 03:49:45 INFO  epoch 27/121, 10000/56954, lr:0.0004367100480126935, loss:1.694017
02-06 03:49:51 INFO  epoch 27/121, 12000/56954, lr:0.0004367100480126935, loss:1.693437
02-06 03:49:59 INFO  epoch 27/121, 14000/56954, lr:0.0004367100480126935, loss:1.693320
02-06 03:50:10 INFO  epoch 27/121, 16000/56954, lr:0.0004367100480126935, loss:1.693339
02-06 03:50:21 INFO  epoch 27/121, 18000/56954, lr:0.0004367100480126935, loss:1.693276
02-06 03:50:32 INFO  epoch 27/121, 20000/56954, lr:0.0004367100480126935, loss:1.693450
02-06 03:50:44 INFO  epoch 27/121, 22000/56954, lr:0.0004367100480126935, loss:1.693555
02-06 03:50:55 INFO  epoch 27/121, 24000/56954, lr:0.0004367100480126935, loss:1.693714
02-06 03:51:06 INFO  epoch 27/121, 26000/56954, lr:0.0004367100480126935, loss:1.693661
02-06 03:51:15 INFO  epoch 27/121, 28000/56954, lr:0.0004367100480126935, loss:1.694043
02-06 03:51:20 INFO  epoch 27/121, 30000/56954, lr:0.0004367100480126935, loss:1.694132
02-06 03:51:24 INFO  epoch 27/121, 32000/56954, lr:0.0004367100480126935, loss:1.694436
02-06 03:51:28 INFO  epoch 27/121, 34000/56954, lr:0.0004367100480126935, loss:1.693842
02-06 03:51:33 INFO  epoch 27/121, 36000/56954, lr:0.0004367100480126935, loss:1.693993
02-06 03:51:37 INFO  epoch 27/121, 38000/56954, lr:0.0004367100480126935, loss:1.693921
02-06 03:51:42 INFO  epoch 27/121, 40000/56954, lr:0.0004367100480126935, loss:1.693790
02-06 03:51:46 INFO  epoch 27/121, 42000/56954, lr:0.0004367100480126935, loss:1.694109
02-06 03:51:50 INFO  epoch 27/121, 44000/56954, lr:0.0004367100480126935, loss:1.693775
02-06 03:52:01 INFO  epoch 27/121, 46000/56954, lr:0.0004367100480126935, loss:1.693522
02-06 03:52:12 INFO  epoch 27/121, 48000/56954, lr:0.0004367100480126935, loss:1.693412
02-06 03:52:23 INFO  epoch 27/121, 50000/56954, lr:0.0004367100480126935, loss:1.693276
02-06 03:52:34 INFO  epoch 27/121, 52000/56954, lr:0.0004367100480126935, loss:1.693243
02-06 03:52:45 INFO  epoch 27/121, 54000/56954, lr:0.0004367100480126935, loss:1.693039
02-06 03:52:57 INFO  epoch 27/121, 56000/56954, lr:0.0004367100480126935, loss:1.692783
02-06 03:53:02 INFO  epoch 27/121, 56954/56954, lr:0.0004367100480126935, loss:1.692586
02-06 03:54:07 INFO  epoch 28/121, 2000/56954, lr:0.00043452649777263005, loss:1.685062
02-06 03:54:13 INFO  epoch 28/121, 4000/56954, lr:0.00043452649777263005, loss:1.686993
02-06 03:54:19 INFO  epoch 28/121, 6000/56954, lr:0.00043452649777263005, loss:1.687374
02-06 03:54:27 INFO  epoch 28/121, 8000/56954, lr:0.00043452649777263005, loss:1.688530
02-06 03:54:34 INFO  epoch 28/121, 10000/56954, lr:0.00043452649777263005, loss:1.688481
02-06 03:54:42 INFO  epoch 28/121, 12000/56954, lr:0.00043452649777263005, loss:1.688164
02-06 03:54:49 INFO  epoch 28/121, 14000/56954, lr:0.00043452649777263005, loss:1.687793
02-06 03:54:56 INFO  epoch 28/121, 16000/56954, lr:0.00043452649777263005, loss:1.687185
02-06 03:55:03 INFO  epoch 28/121, 18000/56954, lr:0.00043452649777263005, loss:1.686777
02-06 03:55:09 INFO  epoch 28/121, 20000/56954, lr:0.00043452649777263005, loss:1.686374
02-06 03:55:16 INFO  epoch 28/121, 22000/56954, lr:0.00043452649777263005, loss:1.685993
02-06 03:55:22 INFO  epoch 28/121, 24000/56954, lr:0.00043452649777263005, loss:1.685507
02-06 03:55:28 INFO  epoch 28/121, 26000/56954, lr:0.00043452649777263005, loss:1.685110
02-06 03:55:36 INFO  epoch 28/121, 28000/56954, lr:0.00043452649777263005, loss:1.684948
02-06 03:55:42 INFO  epoch 28/121, 30000/56954, lr:0.00043452649777263005, loss:1.684499
02-06 03:55:48 INFO  epoch 28/121, 32000/56954, lr:0.00043452649777263005, loss:1.684177
02-06 03:55:54 INFO  epoch 28/121, 34000/56954, lr:0.00043452649777263005, loss:1.683738
02-06 03:56:02 INFO  epoch 28/121, 36000/56954, lr:0.00043452649777263005, loss:1.683740
02-06 03:56:08 INFO  epoch 28/121, 38000/56954, lr:0.00043452649777263005, loss:1.683818
02-06 03:56:15 INFO  epoch 28/121, 40000/56954, lr:0.00043452649777263005, loss:1.683772
02-06 03:56:22 INFO  epoch 28/121, 42000/56954, lr:0.00043452649777263005, loss:1.683943
02-06 03:56:29 INFO  epoch 28/121, 44000/56954, lr:0.00043452649777263005, loss:1.683814
02-06 03:56:36 INFO  epoch 28/121, 46000/56954, lr:0.00043452649777263005, loss:1.683583
02-06 03:56:42 INFO  epoch 28/121, 48000/56954, lr:0.00043452649777263005, loss:1.683602
02-06 03:56:49 INFO  epoch 28/121, 50000/56954, lr:0.00043452649777263005, loss:1.683694
02-06 03:56:55 INFO  epoch 28/121, 52000/56954, lr:0.00043452649777263005, loss:1.683544
02-06 03:57:02 INFO  epoch 28/121, 54000/56954, lr:0.00043452649777263005, loss:1.683330
02-06 03:57:09 INFO  epoch 28/121, 56000/56954, lr:0.00043452649777263005, loss:1.683281
02-06 03:57:13 INFO  epoch 28/121, 56954/56954, lr:0.00043452649777263005, loss:1.683143
02-06 03:58:07 INFO  epoch 29/121, 2000/56954, lr:0.0004323538652837669, loss:1.678262
02-06 03:58:13 INFO  epoch 29/121, 4000/56954, lr:0.0004323538652837669, loss:1.677066
02-06 03:58:18 INFO  epoch 29/121, 6000/56954, lr:0.0004323538652837669, loss:1.676859
02-06 03:58:25 INFO  epoch 29/121, 8000/56954, lr:0.0004323538652837669, loss:1.675612
02-06 03:58:31 INFO  epoch 29/121, 10000/56954, lr:0.0004323538652837669, loss:1.676633
02-06 03:58:38 INFO  epoch 29/121, 12000/56954, lr:0.0004323538652837669, loss:1.676774
02-06 03:58:43 INFO  epoch 29/121, 14000/56954, lr:0.0004323538652837669, loss:1.676536
02-06 03:58:50 INFO  epoch 29/121, 16000/56954, lr:0.0004323538652837669, loss:1.676622
02-06 03:58:56 INFO  epoch 29/121, 18000/56954, lr:0.0004323538652837669, loss:1.676089
02-06 03:59:03 INFO  epoch 29/121, 20000/56954, lr:0.0004323538652837669, loss:1.675533
02-06 03:59:09 INFO  epoch 29/121, 22000/56954, lr:0.0004323538652837669, loss:1.675680
02-06 03:59:15 INFO  epoch 29/121, 24000/56954, lr:0.0004323538652837669, loss:1.675735
02-06 03:59:20 INFO  epoch 29/121, 26000/56954, lr:0.0004323538652837669, loss:1.675843
02-06 03:59:27 INFO  epoch 29/121, 28000/56954, lr:0.0004323538652837669, loss:1.675523
02-06 03:59:34 INFO  epoch 29/121, 30000/56954, lr:0.0004323538652837669, loss:1.675518
02-06 03:59:41 INFO  epoch 29/121, 32000/56954, lr:0.0004323538652837669, loss:1.675281
02-06 03:59:48 INFO  epoch 29/121, 34000/56954, lr:0.0004323538652837669, loss:1.675616
02-06 03:59:56 INFO  epoch 29/121, 36000/56954, lr:0.0004323538652837669, loss:1.675498
02-06 04:00:02 INFO  epoch 29/121, 38000/56954, lr:0.0004323538652837669, loss:1.675385
02-06 04:00:09 INFO  epoch 29/121, 40000/56954, lr:0.0004323538652837669, loss:1.675105
02-06 04:00:15 INFO  epoch 29/121, 42000/56954, lr:0.0004323538652837669, loss:1.675069
02-06 04:00:22 INFO  epoch 29/121, 44000/56954, lr:0.0004323538652837669, loss:1.674955
02-06 04:00:28 INFO  epoch 29/121, 46000/56954, lr:0.0004323538652837669, loss:1.674861
02-06 04:00:35 INFO  epoch 29/121, 48000/56954, lr:0.0004323538652837669, loss:1.674765
02-06 04:00:41 INFO  epoch 29/121, 50000/56954, lr:0.0004323538652837669, loss:1.674744
02-06 04:00:48 INFO  epoch 29/121, 52000/56954, lr:0.0004323538652837669, loss:1.674401
02-06 04:00:54 INFO  epoch 29/121, 54000/56954, lr:0.0004323538652837669, loss:1.674386
02-06 04:01:00 INFO  epoch 29/121, 56000/56954, lr:0.0004323538652837669, loss:1.674224
02-06 04:01:03 INFO  epoch 29/121, 56954/56954, lr:0.0004323538652837669, loss:1.674258
02-06 04:02:05 INFO  epoch 30/121, 2000/56954, lr:0.00043019209595734806, loss:1.668918
02-06 04:02:11 INFO  epoch 30/121, 4000/56954, lr:0.00043019209595734806, loss:1.669285
02-06 04:02:18 INFO  epoch 30/121, 6000/56954, lr:0.00043019209595734806, loss:1.667620
02-06 04:02:24 INFO  epoch 30/121, 8000/56954, lr:0.00043019209595734806, loss:1.668880
02-06 04:02:31 INFO  epoch 30/121, 10000/56954, lr:0.00043019209595734806, loss:1.668524
02-06 04:02:38 INFO  epoch 30/121, 12000/56954, lr:0.00043019209595734806, loss:1.668193
02-06 04:02:45 INFO  epoch 30/121, 14000/56954, lr:0.00043019209595734806, loss:1.668481
02-06 04:02:51 INFO  epoch 30/121, 16000/56954, lr:0.00043019209595734806, loss:1.668058
02-06 04:02:58 INFO  epoch 30/121, 18000/56954, lr:0.00043019209595734806, loss:1.667744
02-06 04:03:04 INFO  epoch 30/121, 20000/56954, lr:0.00043019209595734806, loss:1.667923
02-06 04:03:11 INFO  epoch 30/121, 22000/56954, lr:0.00043019209595734806, loss:1.667543
02-06 04:03:17 INFO  epoch 30/121, 24000/56954, lr:0.00043019209595734806, loss:1.667856
02-06 04:03:24 INFO  epoch 30/121, 26000/56954, lr:0.00043019209595734806, loss:1.667563
02-06 04:03:30 INFO  epoch 30/121, 28000/56954, lr:0.00043019209595734806, loss:1.667470
02-06 04:03:36 INFO  epoch 30/121, 30000/56954, lr:0.00043019209595734806, loss:1.667437
02-06 04:03:42 INFO  epoch 30/121, 32000/56954, lr:0.00043019209595734806, loss:1.667388
02-06 04:03:48 INFO  epoch 30/121, 34000/56954, lr:0.00043019209595734806, loss:1.666905
02-06 04:03:54 INFO  epoch 30/121, 36000/56954, lr:0.00043019209595734806, loss:1.666920
02-06 04:04:00 INFO  epoch 30/121, 38000/56954, lr:0.00043019209595734806, loss:1.666911
02-06 04:04:07 INFO  epoch 30/121, 40000/56954, lr:0.00043019209595734806, loss:1.666807
02-06 04:04:13 INFO  epoch 30/121, 42000/56954, lr:0.00043019209595734806, loss:1.666638
02-06 04:04:20 INFO  epoch 30/121, 44000/56954, lr:0.00043019209595734806, loss:1.666366
02-06 04:04:26 INFO  epoch 30/121, 46000/56954, lr:0.00043019209595734806, loss:1.666371
02-06 04:04:33 INFO  epoch 30/121, 48000/56954, lr:0.00043019209595734806, loss:1.666310
02-06 04:04:39 INFO  epoch 30/121, 50000/56954, lr:0.00043019209595734806, loss:1.666275
02-06 04:04:46 INFO  epoch 30/121, 52000/56954, lr:0.00043019209595734806, loss:1.666254
02-06 04:04:52 INFO  epoch 30/121, 54000/56954, lr:0.00043019209595734806, loss:1.666053
02-06 04:04:59 INFO  epoch 30/121, 56000/56954, lr:0.00043019209595734806, loss:1.665872
02-06 04:05:02 INFO  epoch 30/121, 56954/56954, lr:0.00043019209595734806, loss:1.665710
02-06 04:08:53 INFO  >>> val: psnr  mean 27.91348502010482 full [27.077635467652406, 27.63560236857665, 26.377728922050885, 25.602502594691458, 26.61492482006684, 27.00347014461603, 28.38258777071338, 30.930889235621613, 31.596023856954098]
02-06 04:08:53 INFO  >>> val: ssim  mean 0.8788566124893611 full [0.873203233680974, 0.8931943236755652, 0.8586749584901838, 0.8244669835465018, 0.870778652194525, 0.8744192406458202, 0.8848686725934992, 0.9073325932251715, 0.9227708543520096]
02-06 04:08:53 INFO  >>> val: lpips mean 0.27413293057017857 full [0.2950824499130249, 0.24814572930335999, 0.26476770639419556, 0.33184611797332764, 0.27228838205337524, 0.2484043538570404, 0.279720664024353, 0.2772845923900604, 0.24965637922286987]
02-06 04:09:47 INFO  epoch 31/121, 2000/56954, lr:0.0004280411354775613, loss:1.664140
02-06 04:09:52 INFO  epoch 31/121, 4000/56954, lr:0.0004280411354775613, loss:1.664045
02-06 04:10:00 INFO  epoch 31/121, 6000/56954, lr:0.0004280411354775613, loss:1.663882
02-06 04:10:06 INFO  epoch 31/121, 8000/56954, lr:0.0004280411354775613, loss:1.662837
02-06 04:10:12 INFO  epoch 31/121, 10000/56954, lr:0.0004280411354775613, loss:1.661916
02-06 04:10:18 INFO  epoch 31/121, 12000/56954, lr:0.0004280411354775613, loss:1.661556
02-06 04:10:25 INFO  epoch 31/121, 14000/56954, lr:0.0004280411354775613, loss:1.661093
02-06 04:10:31 INFO  epoch 31/121, 16000/56954, lr:0.0004280411354775613, loss:1.660977
02-06 04:10:37 INFO  epoch 31/121, 18000/56954, lr:0.0004280411354775613, loss:1.660392
02-06 04:10:43 INFO  epoch 31/121, 20000/56954, lr:0.0004280411354775613, loss:1.660389
02-06 04:10:50 INFO  epoch 31/121, 22000/56954, lr:0.0004280411354775613, loss:1.660275
02-06 04:10:57 INFO  epoch 31/121, 24000/56954, lr:0.0004280411354775613, loss:1.660060
02-06 04:11:05 INFO  epoch 31/121, 26000/56954, lr:0.0004280411354775613, loss:1.660393
02-06 04:11:12 INFO  epoch 31/121, 28000/56954, lr:0.0004280411354775613, loss:1.660212
02-06 04:11:18 INFO  epoch 31/121, 30000/56954, lr:0.0004280411354775613, loss:1.659842
02-06 04:11:25 INFO  epoch 31/121, 32000/56954, lr:0.0004280411354775613, loss:1.659096
02-06 04:11:32 INFO  epoch 31/121, 34000/56954, lr:0.0004280411354775613, loss:1.658891
02-06 04:11:38 INFO  epoch 31/121, 36000/56954, lr:0.0004280411354775613, loss:1.658892
02-06 04:11:45 INFO  epoch 31/121, 38000/56954, lr:0.0004280411354775613, loss:1.658651
02-06 04:11:52 INFO  epoch 31/121, 40000/56954, lr:0.0004280411354775613, loss:1.658951
02-06 04:11:58 INFO  epoch 31/121, 42000/56954, lr:0.0004280411354775613, loss:1.658705
02-06 04:12:04 INFO  epoch 31/121, 44000/56954, lr:0.0004280411354775613, loss:1.658541
02-06 04:12:11 INFO  epoch 31/121, 46000/56954, lr:0.0004280411354775613, loss:1.658541
02-06 04:12:18 INFO  epoch 31/121, 48000/56954, lr:0.0004280411354775613, loss:1.658547
02-06 04:12:24 INFO  epoch 31/121, 50000/56954, lr:0.0004280411354775613, loss:1.658476
02-06 04:12:30 INFO  epoch 31/121, 52000/56954, lr:0.0004280411354775613, loss:1.658417
02-06 04:12:37 INFO  epoch 31/121, 54000/56954, lr:0.0004280411354775613, loss:1.658002
02-06 04:12:45 INFO  epoch 31/121, 56000/56954, lr:0.0004280411354775613, loss:1.657777
02-06 04:12:48 INFO  epoch 31/121, 56954/56954, lr:0.0004280411354775613, loss:1.657663
02-06 04:13:50 INFO  epoch 32/121, 2000/56954, lr:0.0004259009298001735, loss:1.655356
02-06 04:13:56 INFO  epoch 32/121, 4000/56954, lr:0.0004259009298001735, loss:1.650557
02-06 04:14:02 INFO  epoch 32/121, 6000/56954, lr:0.0004259009298001735, loss:1.652818
02-06 04:14:09 INFO  epoch 32/121, 8000/56954, lr:0.0004259009298001735, loss:1.653405
02-06 04:14:16 INFO  epoch 32/121, 10000/56954, lr:0.0004259009298001735, loss:1.653034
02-06 04:14:23 INFO  epoch 32/121, 12000/56954, lr:0.0004259009298001735, loss:1.652801
